user_id,country,acquisition_channel,registration_date
3962,US,Paid Social,2023-08-03
3963,US,Paid Social,2023-09-09
3964,UK,Organic Search,2023-01-31
3965,US,Paid Social,2023-03-14
3966,AU,Paid Social,2023-12-31
3967,US,Paid Social,2023-05-24
3968,US,Direct,2023-02-17
3969,UK,Paid Social,2023-01-23
3970,US,Organic Search,2023-04-29
3971,DE,Organic Search,2023-09-24
3972,UK,Paid Social,2023-07-31
3973,US,Organic Search,2023-12-25
3974,CA,Organic Search,2023-07-10
3975,US,Paid Social,2023-08-23
3976,DE,Paid Social,2023-02-13
3977,US,Paid Social,2023-10-25
3978,UK,Direct,2023-02-18
3979,US,Paid Social,2023-09-16
3980,UK,Paid Social,2023-03-10
3981,AU,Direct,2023-11-23
3982,AU,Paid Social,2023-07-21
3983,US,Paid Social,2023-02-08
3984,US,Paid Social,2023-10-31
3985,AU,Organic Search,2023-10-18
3986,DE,Paid Social,2023-02-01
3987,US,Paid Social,2023-08-11
3988,UK,Email,2023-12-06
3989,US,Email,2023-03-08
3990,DE,Paid Social,2023-05-02
3991,US,Organic Search,2023-05-30
3992,US,Organic Search,2023-05-14
3993,AU,Paid Social,2023-06-11
3994,US,Paid Social,2023-07-21
3995,UK,Organic Search,2023-12-25
3996,UK,Paid Social,2023-06-17
3997,US,Organic Search,2023-06-12
3998,US,Referral,2023-08-20
3999,UK,Organic Search,2023-05-20
4000,US,Email,2023-04-30
4001,UK,Email,2023-02-08
4002,AU,Paid Social,2023-04-14
4003,AU,Direct,2023-03-11
4004,US,Paid Social,2023-10-27
4005,US,Paid Social,2023-02-25
4006,US,Paid Social,2023-03-21
4007,US,Paid Social,2023-02-24
4008,UK,Paid Social,2023-03-26
4009,CA,Paid Social,2023-08-19
4010,US,Paid Social,2023-08-27
4011,US,Organic Search,2023-06-10
4012,US,Paid Social,2023-07-28
4013,CA,Organic Search,2023-03-03
4014,US,Organic Search,2023-10-02
4015,CA,Organic Search,2023-07-03
4016,US,Organic Search,2023-04-17
4017,DE,Organic Search,2023-08-20
4018,DE,Email,2023-06-07
4019,US,Organic Search,2023-08-26
4020,US,Paid Social,2023-05-16
4021,UK,Organic Search,2023-03-03
4022,US,Email,2023-02-16
4023,CA,Paid Social,2023-03-22
4024,AU,Paid Social,2023-12-18
4025,CA,Paid Social,2023-06-05
4026,AU,Paid Social,2023-12-27
4027,US,Paid Social,2023-12-23
4028,US,Organic Search,2023-11-05
4029,CA,Referral,2023-01-21
4030,US,Paid Social,2023-04-21
4031,CA,Paid Social,2023-06-17
4032,US,Direct,2023-03-17
4033,US,Paid Social,2023-02-16
4034,DE,Email,2023-12-31
4035,US,Paid Social,2023-05-08
4036,DE,Direct,2023-07-02
4037,DE,Organic Search,2023-07-22
4038,AU,Email,2023-09-20
4039,CA,Direct,2023-01-26
4040,UK,Organic Search,2023-12-13
4041,DE,Organic Search,2023-06-03
4042,US,Paid Social,2023-05-14
4043,UK,Referral,2023-03-31
4044,CA,Organic Search,2023-01-16
4045,UK,Paid Social,2023-07-27
4046,UK,Organic Search,2023-08-20
4047,US,Paid Social,2023-10-12
4048,UK,Paid Social,2023-10-09
4049,DE,Referral,2023-05-08
4050,US,Paid Social,2023-02-18
4051,DE,Email,2023-08-25
4052,CA,Paid Social,2023-02-22
4053,AU,Organic Search,2023-03-13
4054,UK,Paid Social,2023-03-04
4055,AU,Paid Social,2023-01-07
4056,US,Referral,2023-02-01
4057,AU,Email,2023-04-24
4058,US,Organic Search,2023-03-08
4059,DE,Organic Search,2023-04-12
4060,DE,Organic Search,2023-07-25
4061,US,Email,2023-07-10
4062,US,Email,2023-12-18
4063,AU,Direct,2023-11-19
4064,US,Paid Social,2023-11-27
4065,DE,Paid Social,2023-02-13
4066,US,Paid Social,2023-10-26
4067,US,Organic Search,2023-10-28
4068,DE,Paid Social,2023-05-13
4069,CA,Organic Search,2023-02-08
4070,AU,Organic Search,2023-01-12
4071,US,Email,2023-02-03
4072,CA,Direct,2023-04-12
4073,UK,Paid Social,2023-11-27
4074,CA,Paid Social,2023-08-16
4075,CA,Paid Social,2023-03-07
4076,UK,Direct,2023-02-17
4077,UK,Direct,2023-06-19
4078,US,Direct,2023-03-04
4079,AU,Direct,2023-01-22
4080,US,Organic Search,2023-08-25
4081,CA,Paid Social,2023-01-26
4082,US,Paid Social,2023-03-28
4083,CA,Paid Social,2023-10-21
4084,CA,Direct,2023-08-10
4085,US,Paid Social,2023-07-22
4086,US,Organic Search,2023-09-12
4087,US,Paid Social,2023-01-16
4088,CA,Referral,2023-07-15
4089,AU,Organic Search,2023-12-16
4090,US,Paid Social,2023-08-07
4091,CA,Paid Social,2023-03-30
4092,US,Organic Search,2023-07-01
4093,UK,Paid Social,2023-04-20
4094,DE,Direct,2023-04-06
4095,US,Paid Social,2023-05-21
4096,UK,Email,2023-05-24
4097,US,Organic Search,2023-08-17
4098,US,Organic Search,2023-03-18
4099,US,Email,2023-01-18
4100,US,Paid Social,2023-11-11
4101,CA,Paid Social,2023-11-14
4102,UK,Direct,2023-11-12
4103,UK,Paid Social,2023-05-06
4104,US,Direct,2023-11-28
4105,US,Organic Search,2023-06-01
4106,CA,Organic Search,2023-09-13
4107,DE,Organic Search,2023-07-30
4108,US,Email,2023-10-09
4109,DE,Organic Search,2023-09-03
4110,UK,Direct,2023-02-01
4111,UK,Email,2023-02-14
4112,UK,Paid Social,2023-05-24
4113,US,Paid Social,2023-07-16
4114,US,Paid Social,2023-03-12
4115,CA,Paid Social,2023-08-03
4116,US,Paid Social,2023-04-13
4117,DE,Paid Social,2023-11-26
4118,UK,Referral,2023-09-27
4119,US,Email,2023-05-08
4120,CA,Email,2023-11-19
4121,US,Email,2023-10-06
4122,UK,Paid Social,2023-01-10
4123,CA,Paid Social,2023-07-15
4124,DE,Email,2023-07-03
4125,AU,Paid Social,2023-09-03
4126,CA,Referral,2023-10-06
4127,CA,Paid Social,2023-09-06
4128,DE,Paid Social,2023-06-26
4129,US,Direct,2023-10-17
4130,US,Referral,2023-09-15
4131,US,Organic Search,2023-06-14
4132,US,Direct,2023-07-18
4133,CA,Paid Social,2023-05-19
4134,CA,Organic Search,2023-04-03
4135,UK,Direct,2023-01-14
4136,US,Paid Social,2023-06-13
4137,CA,Paid Social,2023-11-02
4138,US,Paid Social,2023-04-23
4139,CA,Paid Social,2023-01-16
4140,UK,Paid Social,2023-05-24
4141,US,Paid Social,2023-01-30
4142,US,Organic Search,2023-08-30
4143,US,Referral,2023-09-29
4144,AU,Paid Social,2023-07-03
4145,DE,Direct,2023-10-27
4146,CA,Paid Social,2023-04-30
4147,US,Paid Social,2023-03-23
4148,UK,Paid Social,2023-02-21
4149,CA,Paid Social,2023-05-07
4150,AU,Paid Social,2023-12-03
4151,US,Paid Social,2023-05-04
4152,US,Paid Social,2023-05-17
4153,CA,Organic Search,2023-10-01
4154,US,Paid Social,2023-01-29
4155,US,Organic Search,2023-04-23
4156,US,Organic Search,2023-10-22
4157,UK,Email,2023-07-18
4158,DE,Paid Social,2023-07-01
4159,DE,Paid Social,2023-03-30
4160,UK,Paid Social,2023-04-01
4161,UK,Email,2023-05-02
4162,US,Paid Social,2023-10-31
4163,UK,Direct,2023-06-12
4164,US,Paid Social,2023-12-24
4165,CA,Referral,2023-07-03
4166,US,Email,2023-10-30
4167,US,Email,2023-01-15
4168,US,Organic Search,2023-12-27
4169,US,Organic Search,2023-12-25
4170,US,Organic Search,2023-06-30
4171,US,Organic Search,2023-10-18
4172,DE,Email,2023-10-16
4173,UK,Organic Search,2023-03-14
4174,UK,Organic Search,2023-10-16
4175,DE,Organic Search,2023-04-07
4176,DE,Organic Search,2023-09-10
4177,UK,Organic Search,2023-10-05
4178,AU,Direct,2023-06-08
4179,US,Paid Social,2023-03-31
4180,US,Organic Search,2023-09-09
4181,UK,Paid Social,2023-01-20
4182,CA,Paid Social,2023-02-16
4183,CA,Organic Search,2023-01-29
4184,US,Paid Social,2023-04-30
4185,US,Direct,2023-11-05
4186,CA,Direct,2023-04-23
4187,US,Direct,2023-01-11
4188,UK,Organic Search,2023-09-27
4189,CA,Referral,2023-09-02
4190,CA,Email,2023-01-01
4191,AU,Email,2023-06-19
4192,DE,Organic Search,2023-11-11
4193,UK,Email,2023-04-14
4194,CA,Email,2023-03-08
4195,CA,Email,2023-06-24
4196,US,Organic Search,2023-04-01
4197,US,Direct,2023-06-15
4198,US,Referral,2023-01-31
4199,UK,Paid Social,2023-01-12
4200,CA,Paid Social,2023-03-17
4201,AU,Email,2023-10-28
4202,US,Paid Social,2023-12-27
4203,US,Paid Social,2023-03-14
4204,DE,Paid Social,2023-02-26
4205,US,Email,2023-09-27
4206,UK,Organic Search,2023-07-06
4207,UK,Paid Social,2023-02-07
4208,UK,Paid Social,2023-07-11
4209,US,Direct,2023-12-27
4210,US,Paid Social,2023-12-06
4211,US,Email,2023-07-22
4212,UK,Email,2023-10-28
4213,UK,Organic Search,2023-02-21
4214,US,Paid Social,2023-06-22
4215,CA,Organic Search,2023-06-04
4216,AU,Paid Social,2023-06-15
4217,US,Paid Social,2023-03-11
4218,UK,Email,2023-03-22
4219,CA,Email,2023-08-12
4220,US,Organic Search,2023-11-24
4221,US,Organic Search,2023-09-07
4222,CA,Paid Social,2023-11-29
4223,DE,Paid Social,2023-06-12
4224,AU,Organic Search,2023-03-31
4225,UK,Email,2023-12-29
4226,CA,Email,2023-10-15
4227,US,Paid Social,2023-12-22
4228,CA,Email,2023-11-11
4229,UK,Paid Social,2023-07-02
4230,US,Direct,2023-04-25
4231,CA,Paid Social,2023-12-07
4232,UK,Organic Search,2023-10-29
4233,US,Email,2023-03-31
4234,DE,Paid Social,2023-07-13
4235,US,Direct,2023-06-07
4236,US,Paid Social,2023-12-19
4237,US,Organic Search,2023-05-31
4238,AU,Organic Search,2023-03-07
4239,CA,Paid Social,2023-04-01
4240,US,Paid Social,2023-01-01
4241,CA,Paid Social,2023-12-26
4242,US,Paid Social,2023-10-21
4243,AU,Paid Social,2023-07-20
4244,UK,Direct,2023-10-18
4245,UK,Paid Social,2023-01-17
4246,DE,Email,2023-04-04
4247,US,Paid Social,2023-11-05
4248,US,Paid Social,2023-06-12
4249,UK,Organic Search,2023-11-10
4250,DE,Paid Social,2023-04-24
4251,US,Organic Search,2023-11-24
4252,US,Paid Social,2023-10-17
4253,US,Organic Search,2023-02-23
4254,UK,Paid Social,2023-09-12
4255,US,Direct,2023-03-14
4256,CA,Paid Social,2023-06-19
4257,DE,Organic Search,2023-02-09
4258,UK,Organic Search,2023-05-02
4259,US,Direct,2023-06-27
4260,UK,Organic Search,2023-06-13
4261,US,Paid Social,2023-03-27
4262,DE,Paid Social,2023-11-22
4263,UK,Paid Social,2023-02-15
4264,US,Paid Social,2023-12-29
4265,CA,Email,2023-12-10
4266,UK,Organic Search,2023-11-24
4267,CA,Organic Search,2023-06-21
4268,US,Organic Search,2023-08-17
4269,AU,Organic Search,2023-01-06
4270,DE,Organic Search,2023-05-16
4271,CA,Paid Social,2023-04-18
4272,DE,Paid Social,2023-05-08
4273,US,Paid Social,2023-12-21
4274,UK,Paid Social,2023-02-04
4275,CA,Direct,2023-06-29
4276,UK,Paid Social,2023-05-12
4277,UK,Organic Search,2023-02-25
4278,US,Paid Social,2023-01-01
4279,US,Organic Search,2023-01-25
4280,US,Organic Search,2023-07-17
4281,US,Paid Social,2023-08-13
4282,CA,Email,2023-08-03
4283,US,Direct,2023-03-27
4284,US,Organic Search,2023-07-31
4285,UK,Email,2023-09-10
4286,UK,Direct,2023-07-13
4287,DE,Paid Social,2023-06-29
4288,UK,Email,2023-10-07
4289,US,Paid Social,2023-07-12
4290,AU,Organic Search,2023-02-21
4291,UK,Paid Social,2023-09-03
4292,US,Paid Social,2023-10-23
4293,UK,Paid Social,2023-11-30
4294,DE,Paid Social,2023-12-18
4295,US,Email,2023-04-26
4296,US,Email,2023-03-25
4297,US,Email,2023-08-20
4298,US,Email,2023-02-07
4299,UK,Email,2023-01-18
4300,UK,Organic Search,2023-05-31
4301,US,Organic Search,2023-01-11
4302,DE,Paid Social,2023-06-13
4303,AU,Email,2023-05-14
4304,UK,Paid Social,2023-02-23
4305,AU,Direct,2023-02-07
4306,US,Organic Search,2023-06-25
4307,UK,Organic Search,2023-03-29
4308,CA,Direct,2023-07-12
4309,AU,Organic Search,2023-03-24
4310,AU,Paid Social,2023-02-08
4311,US,Organic Search,2023-10-08
4312,DE,Paid Social,2023-02-17
4313,US,Direct,2023-06-23
4314,DE,Paid Social,2023-11-01
4315,DE,Paid Social,2023-11-11
4316,US,Organic Search,2023-09-05
4317,CA,Email,2023-12-27
4318,US,Paid Social,2023-01-16
4319,UK,Paid Social,2023-08-09
4320,UK,Direct,2023-12-01
4321,UK,Organic Search,2023-03-26
4322,DE,Email,2023-11-07
4323,CA,Paid Social,2023-08-11
4324,UK,Paid Social,2023-03-22
4325,AU,Organic Search,2023-01-28
4326,DE,Email,2023-02-21
4327,US,Direct,2023-06-19
4328,DE,Organic Search,2023-04-16
4329,US,Paid Social,2023-04-08
4330,AU,Email,2023-07-29
4331,US,Paid Social,2023-12-23
4332,US,Direct,2023-10-11
4333,UK,Paid Social,2023-10-04
4334,CA,Direct,2023-05-16
4335,US,Paid Social,2023-12-05
4336,US,Organic Search,2023-05-25
4337,UK,Paid Social,2023-06-02
4338,DE,Referral,2023-05-02
4339,US,Paid Social,2023-02-19
4340,US,Paid Social,2023-01-26
4341,UK,Paid Social,2023-07-21
4342,US,Paid Social,2023-10-20
4343,AU,Email,2023-10-09
4344,AU,Direct,2023-09-09
4345,UK,Organic Search,2023-03-20
4346,US,Referral,2023-01-28
4347,AU,Direct,2023-07-04
4348,UK,Email,2023-01-02
4349,AU,Paid Social,2023-08-07
4350,CA,Email,2023-02-14
4351,AU,Organic Search,2023-05-31
4352,UK,Paid Social,2023-12-05
4353,UK,Email,2023-11-17
4354,DE,Organic Search,2023-11-04
4355,UK,Organic Search,2023-09-03
4356,CA,Direct,2023-04-13
4357,US,Email,2023-02-19
4358,CA,Organic Search,2023-01-14
4359,UK,Email,2023-04-16
4360,US,Paid Social,2023-03-29
4361,US,Paid Social,2023-11-23
4362,CA,Email,2023-05-30
4363,AU,Paid Social,2023-02-11
4364,UK,Organic Search,2023-08-31
4365,US,Organic Search,2023-03-01
4366,CA,Paid Social,2023-06-07
4367,US,Paid Social,2023-07-23
4368,UK,Email,2023-08-30
4369,US,Direct,2023-09-08
4370,US,Paid Social,2023-12-05
4371,US,Direct,2023-05-16
4372,US,Organic Search,2023-02-16
4373,US,Organic Search,2023-11-25
4374,US,Email,2023-10-06
4375,UK,Organic Search,2023-07-18
4376,UK,Organic Search,2023-04-05
4377,US,Paid Social,2023-07-09
4378,AU,Paid Social,2023-07-15
4379,US,Email,2023-07-09
4380,UK,Organic Search,2023-04-06
4381,US,Organic Search,2023-08-17
4382,US,Paid Social,2023-01-23
4383,UK,Paid Social,2023-05-15
4384,UK,Paid Social,2023-08-14
4385,DE,Paid Social,2023-08-27
4386,UK,Email,2023-05-15
4387,DE,Email,2023-04-26
4388,US,Organic Search,2023-05-18
4389,US,Paid Social,2023-10-16
4390,US,Paid Social,2023-02-01
4391,US,Email,2023-03-19
4392,UK,Referral,2023-12-23
4393,CA,Organic Search,2023-12-08
4394,US,Direct,2023-02-19
4395,DE,Paid Social,2023-02-13
4396,AU,Organic Search,2023-12-09
4397,US,Organic Search,2023-06-26
4398,US,Paid Social,2023-10-05
4399,US,Paid Social,2023-07-31
4400,US,Organic Search,2023-10-29
4401,US,Paid Social,2023-04-27
4402,UK,Organic Search,2023-10-11
4403,US,Paid Social,2023-02-01
4404,US,Paid Social,2023-07-18
4405,DE,Organic Search,2023-09-25
4406,CA,Paid Social,2023-08-03
4407,DE,Organic Search,2023-10-02
4408,US,Paid Social,2023-12-18
4409,US,Organic Search,2023-09-01
4410,UK,Paid Social,2023-10-21
4411,US,Organic Search,2023-05-01
4412,US,Paid Social,2023-09-01
4413,CA,Direct,2023-06-03
4414,CA,Organic Search,2023-02-10
4415,UK,Paid Social,2023-07-22
4416,UK,Organic Search,2023-01-18
4417,UK,Paid Social,2023-09-15
4418,US,Organic Search,2023-10-20
4419,US,Paid Social,2023-09-22
4420,US,Paid Social,2023-10-20
4421,US,Email,2023-12-13
4422,DE,Paid Social,2023-11-14
4423,UK,Paid Social,2023-03-17
4424,CA,Paid Social,2023-03-03
4425,US,Email,2023-08-18
4426,US,Direct,2023-03-30
4427,US,Organic Search,2023-03-27
4428,US,Email,2023-04-19
4429,US,Paid Social,2023-04-09
4430,AU,Email,2023-03-06
4431,CA,Email,2023-01-22
4432,UK,Organic Search,2023-08-05
4433,UK,Direct,2023-02-10
4434,DE,Organic Search,2023-12-16
4435,US,Organic Search,2023-08-11
4436,US,Organic Search,2023-04-14
4437,US,Direct,2023-11-18
4438,AU,Organic Search,2023-03-17
4439,DE,Organic Search,2023-11-01
4440,US,Direct,2023-05-13
4441,DE,Organic Search,2023-06-13
4442,AU,Organic Search,2023-02-04
4443,US,Organic Search,2023-02-14
4444,US,Paid Social,2023-07-18
4445,UK,Paid Social,2023-10-12
4446,DE,Organic Search,2023-07-23
4447,US,Referral,2023-10-10
4448,AU,Direct,2023-06-16
4449,US,Paid Social,2023-05-22
4450,CA,Paid Social,2023-09-24
4451,UK,Paid Social,2023-08-23
4452,UK,Paid Social,2023-01-07
4453,AU,Organic Search,2023-12-25
4454,AU,Organic Search,2023-11-16
4455,DE,Email,2023-10-28
4456,US,Organic Search,2023-09-25
4457,CA,Paid Social,2023-08-03
4458,US,Email,2023-02-27
4459,UK,Paid Social,2023-08-01
4460,UK,Paid Social,2023-03-18
4461,UK,Paid Social,2023-03-17
4462,UK,Organic Search,2023-10-18
4463,DE,Direct,2023-10-29
4464,US,Paid Social,2023-10-26
4465,CA,Email,2023-02-21
4466,US,Referral,2023-02-24
4467,US,Email,2023-10-16
4468,US,Email,2023-02-21
4469,DE,Paid Social,2023-05-27
4470,DE,Paid Social,2023-10-02
4471,DE,Paid Social,2023-06-26
4472,DE,Paid Social,2023-07-30
4473,US,Email,2023-05-16
4474,US,Organic Search,2023-07-16
4475,CA,Email,2023-12-02
4476,UK,Email,2023-09-06
4477,UK,Referral,2023-10-20
4478,US,Email,2023-11-08
4479,UK,Organic Search,2023-08-31
4480,UK,Organic Search,2023-01-20
4481,US,Organic Search,2023-03-30
4482,UK,Organic Search,2023-05-22
4483,UK,Paid Social,2023-07-26
4484,UK,Email,2023-03-15
4485,US,Email,2023-11-13
4486,CA,Paid Social,2023-11-08
4487,US,Organic Search,2023-12-15
4488,US,Organic Search,2023-12-22
4489,AU,Organic Search,2023-07-25
4490,UK,Paid Social,2023-01-20
4491,US,Paid Social,2023-07-22
4492,CA,Organic Search,2023-06-19
4493,UK,Paid Social,2023-12-20
4494,AU,Organic Search,2023-05-02
4495,CA,Paid Social,2023-01-26
4496,CA,Paid Social,2023-09-01
4497,UK,Paid Social,2023-05-18
4498,US,Paid Social,2023-07-10
4499,US,Referral,2023-01-11
4500,UK,Organic Search,2023-06-22
4501,UK,Paid Social,2023-06-05
4502,UK,Direct,2023-06-09
4503,US,Paid Social,2023-05-24
4504,US,Email,2023-09-09
4505,UK,Paid Social,2023-12-23
4506,US,Paid Social,2023-12-17
4507,CA,Organic Search,2023-02-20
4508,US,Paid Social,2023-04-27
4509,UK,Organic Search,2023-03-10
4510,DE,Organic Search,2023-06-03
4511,US,Paid Social,2023-08-15
4512,UK,Paid Social,2023-06-14
4513,US,Organic Search,2023-05-18
4514,CA,Paid Social,2023-08-02
4515,UK,Paid Social,2023-11-06
4516,UK,Organic Search,2023-11-27
4517,UK,Paid Social,2023-02-15
4518,DE,Direct,2023-04-07
4519,US,Paid Social,2023-08-15
4520,US,Paid Social,2023-04-19
4521,DE,Paid Social,2023-07-28
4522,UK,Paid Social,2023-09-06
4523,DE,Email,2023-09-22
4524,UK,Paid Social,2023-07-11
4525,AU,Organic Search,2023-01-29
4526,UK,Paid Social,2023-09-21
4527,CA,Email,2023-03-23
4528,DE,Organic Search,2023-02-03
4529,UK,Referral,2023-06-09
4530,US,Email,2023-12-30
4531,US,Organic Search,2023-09-17
4532,US,Email,2023-07-26
4533,US,Paid Social,2023-03-11
4534,US,Email,2023-09-26
4535,UK,Paid Social,2023-10-19
4536,UK,Paid Social,2023-01-15
4537,UK,Paid Social,2023-03-30
4538,CA,Direct,2023-04-09
4539,US,Organic Search,2023-04-13
4540,US,Paid Social,2023-01-30
4541,US,Organic Search,2023-05-08
4542,UK,Paid Social,2023-01-17
4543,US,Paid Social,2023-08-22
4544,US,Paid Social,2023-01-26
4545,UK,Paid Social,2023-07-04
4546,AU,Organic Search,2023-12-27
4547,US,Organic Search,2023-04-12
4548,CA,Organic Search,2023-05-21
4549,CA,Paid Social,2023-07-08
4550,AU,Referral,2023-08-26
4551,DE,Organic Search,2023-09-16
4552,US,Email,2023-07-23
4553,US,Direct,2023-11-22
4554,DE,Paid Social,2023-03-05
4555,UK,Paid Social,2023-12-15
4556,UK,Email,2023-01-16
4557,CA,Organic Search,2023-05-04
4558,CA,Paid Social,2023-07-10
4559,DE,Paid Social,2023-09-08
4560,DE,Paid Social,2023-11-01
4561,CA,Email,2023-08-17
4562,US,Organic Search,2023-04-01
4563,DE,Paid Social,2023-08-31
4564,US,Paid Social,2023-10-28
4565,US,Paid Social,2023-10-10
4566,DE,Paid Social,2023-06-29
4567,US,Paid Social,2023-06-26
4568,US,Email,2023-03-25
4569,US,Paid Social,2023-05-13
4570,DE,Email,2023-12-19
4571,UK,Paid Social,2023-02-16
4572,CA,Organic Search,2023-05-26
4573,US,Organic Search,2023-01-15
4574,AU,Organic Search,2023-07-17
4575,AU,Paid Social,2023-01-26
4576,US,Paid Social,2023-03-25
4577,UK,Direct,2023-10-20
4578,US,Direct,2023-04-20
4579,DE,Organic Search,2023-04-24
4580,CA,Organic Search,2023-11-28
4581,DE,Organic Search,2023-04-26
4582,US,Paid Social,2023-12-13
4583,AU,Organic Search,2023-04-16
4584,AU,Organic Search,2023-05-18
4585,CA,Email,2023-11-30
4586,DE,Email,2023-07-29
4587,US,Organic Search,2023-09-20
4588,US,Paid Social,2023-01-11
4589,CA,Paid Social,2023-12-16
4590,CA,Direct,2023-01-05
4591,UK,Paid Social,2023-08-31
4592,US,Organic Search,2023-03-09
4593,UK,Direct,2023-11-28
4594,US,Paid Social,2023-03-30
4595,UK,Organic Search,2023-11-04
4596,CA,Paid Social,2023-01-05
4597,CA,Paid Social,2023-04-25
4598,US,Paid Social,2023-05-10
4599,UK,Organic Search,2023-11-08
4600,US,Paid Social,2023-06-06
4601,US,Organic Search,2023-12-31
4602,AU,Direct,2023-12-30
4603,DE,Organic Search,2023-11-26
4604,US,Organic Search,2023-05-21
4605,AU,Paid Social,2023-08-05
4606,DE,Direct,2023-07-12
4607,AU,Email,2023-06-28
4608,US,Paid Social,2023-08-24
4609,DE,Organic Search,2023-05-10
4610,US,Direct,2023-04-22
4611,US,Paid Social,2023-08-27
4612,US,Organic Search,2023-06-04
4613,UK,Email,2023-12-13
4614,US,Organic Search,2023-09-24
4615,US,Referral,2023-11-16
4616,US,Email,2023-07-23
4617,AU,Paid Social,2023-10-27
4618,DE,Email,2023-02-22
4619,US,Direct,2023-01-04
4620,DE,Organic Search,2023-09-19
4621,DE,Paid Social,2023-12-06
4622,AU,Organic Search,2023-07-11
4623,US,Paid Social,2023-10-15
4624,CA,Direct,2023-11-28
4625,DE,Paid Social,2023-11-01
4626,CA,Paid Social,2023-11-08
4627,US,Paid Social,2023-05-25
4628,UK,Email,2023-06-02
4629,CA,Organic Search,2023-12-17
4630,UK,Paid Social,2023-02-25
4631,US,Organic Search,2023-09-04
4632,US,Paid Social,2023-02-02
4633,AU,Organic Search,2023-06-22
4634,DE,Paid Social,2023-05-22
4635,US,Organic Search,2023-11-24
4636,DE,Organic Search,2023-06-16
4637,US,Email,2023-05-22
4638,CA,Organic Search,2023-05-14
4639,AU,Paid Social,2023-12-02
4640,AU,Organic Search,2023-12-31
4641,DE,Paid Social,2023-11-30
4642,US,Paid Social,2023-06-02
4643,DE,Paid Social,2023-04-07
4644,US,Organic Search,2023-03-18
4645,CA,Paid Social,2023-09-22
4646,CA,Paid Social,2023-05-04
4647,CA,Direct,2023-01-30
4648,US,Paid Social,2023-11-04
4649,DE,Paid Social,2023-07-26
4650,US,Organic Search,2023-12-05
4651,US,Organic Search,2023-06-13
4652,CA,Organic Search,2023-12-15
4653,UK,Organic Search,2023-03-13
4654,AU,Organic Search,2023-01-14
4655,US,Paid Social,2023-12-02
4656,US,Paid Social,2023-09-12
4657,AU,Email,2023-06-01
4658,UK,Organic Search,2023-05-13
4659,US,Paid Social,2023-08-03
4660,CA,Email,2023-07-27
4661,UK,Paid Social,2023-07-18
4662,CA,Organic Search,2023-01-19
4663,UK,Organic Search,2023-10-26
4664,AU,Organic Search,2023-12-29
4665,AU,Paid Social,2023-10-20
4666,CA,Direct,2023-04-08
4667,US,Organic Search,2023-06-25
4668,AU,Organic Search,2023-04-24
4669,CA,Direct,2023-12-18
4670,CA,Direct,2023-10-01
4671,US,Paid Social,2023-11-23
4672,DE,Paid Social,2023-09-01
4673,CA,Paid Social,2023-12-10
4674,US,Organic Search,2023-07-03
4675,UK,Paid Social,2023-09-17
4676,DE,Paid Social,2023-06-03
4677,US,Email,2023-03-29
4678,DE,Organic Search,2023-12-03
4679,CA,Paid Social,2023-10-13
4680,CA,Paid Social,2023-04-03
4681,US,Paid Social,2023-05-31
4682,US,Organic Search,2023-02-19
4683,DE,Paid Social,2023-08-30
4684,US,Email,2023-03-07
4685,AU,Paid Social,2023-05-13
4686,US,Paid Social,2023-10-14
4687,US,Organic Search,2023-04-04
4688,US,Organic Search,2023-12-15
4689,UK,Paid Social,2023-06-21
4690,DE,Email,2023-12-02
4691,US,Referral,2023-02-15
4692,US,Paid Social,2023-04-24
4693,US,Paid Social,2023-07-01
4694,UK,Email,2023-04-25
4695,UK,Paid Social,2023-06-07
4696,DE,Paid Social,2023-08-04
4697,UK,Organic Search,2023-06-19
4698,UK,Direct,2023-07-10
4699,US,Paid Social,2023-05-14
4700,DE,Email,2023-10-27
4701,US,Direct,2023-05-31
4702,US,Organic Search,2023-08-26
4703,CA,Direct,2023-03-02
4704,UK,Email,2023-08-29
4705,UK,Paid Social,2023-01-28
4706,UK,Organic Search,2023-11-21
4707,AU,Organic Search,2023-10-26
4708,US,Paid Social,2023-10-25
4709,AU,Paid Social,2023-11-14
4710,CA,Paid Social,2023-02-06
4711,UK,Organic Search,2023-08-30
4712,UK,Email,2023-04-10
4713,US,Organic Search,2023-09-14
4714,AU,Organic Search,2023-03-03
4715,UK,Paid Social,2023-12-15
4716,US,Paid Social,2023-07-15
4717,UK,Organic Search,2023-09-29
4718,DE,Organic Search,2023-06-02
4719,UK,Organic Search,2023-07-31
4720,DE,Direct,2023-01-28
4721,US,Direct,2023-03-19
4722,US,Paid Social,2023-03-12
4723,US,Direct,2023-04-13
4724,UK,Direct,2023-06-25
4725,US,Organic Search,2023-07-29
4726,US,Referral,2023-10-19
4727,DE,Email,2023-08-23
4728,AU,Organic Search,2023-03-15
4729,CA,Organic Search,2023-06-11
4730,US,Organic Search,2023-04-03
4731,US,Organic Search,2023-02-11
4732,US,Direct,2023-09-07
4733,CA,Paid Social,2023-06-20
4734,DE,Direct,2023-11-20
4735,UK,Direct,2023-04-01
4736,US,Paid Social,2023-06-10
4737,UK,Paid Social,2023-11-21
4738,US,Organic Search,2023-01-30
4739,US,Paid Social,2023-01-03
4740,CA,Paid Social,2023-08-20
4741,CA,Organic Search,2023-05-21
4742,US,Organic Search,2023-04-18
4743,US,Email,2023-03-28
